wallet_address,final_score,score_wallet_longevity,score_tx_frequency,score_time_consistency,score_repayment_efficiency,score_collateral_health,score_liquidation_penalty,score_asset_diversity,score_tx_value_volatility,score_borrow_activity,score_healthy_usage,raw_score,normalized_score
0xb0dc796dd37e369121a092e8fd88f09a10a82cd0,81.12103238717671,0.0016804287163876,1.0,0.9735016242972884,1.0,1.0,0.0,0.6666666666666666,-0.0577712906420901,0.5,0.5,5.584077429038253,81.12103238717671
0x4d5c8e9f3cedd850f5bd017fef11a8f78c955c07,80.96449700951987,0.0029405758498224,1.0,0.9704721435548942,1.0,1.0,0.0,0.6666666666666666,-0.0677421103573933,0.5,0.5,5.57233727571399,80.96449700951987
0xe565f48cee90c775d1a0c0fa6dbacfe22c406801,80.96126079062364,0.0043048262303399,1.0,0.9618498904464284,1.0,1.0,0.0,0.6666666666666666,-0.0607268240466617,0.5,0.5,5.572094559296773,80.96126079062364
0x39322594967022503ed1b161c7dbad3350767962,80.91927196830328,4.87062404870624e-05,1.0,0.9993208248363096,1.0,1.0,0.0,0.6666666666666666,-0.0970908001207182,0.5,0.5,5.568945397622746,80.91927196830328
0x95ecc98de34d340bddba2fb6bab21b5c0c6b070e,80.77134156333994,0.0002912861491628,1.0,0.9938012402529762,0.999015050577208,1.0,0.0,0.6666666666666666,-0.1019236263955191,0.5,0.5,5.557850617250495,80.77134156333994
0x3519c48df8f9e88fedf97039b82a2be2b7976297,80.5791189654251,5.54287163876205e-05,1.0,0.9996330283779762,1.0,1.0,0.0,0.6666666666666666,-0.1229212013541479,0.5,0.5,5.543433922406883,80.5791189654251
0x0b3c69cd19831da372f682ca593668ce73afa537,80.4302306395767,0.0051683472856418,1.0,0.9459006823065476,0.6457560499360143,1.0,0.0,1.0,-0.0645577815599503,0.5,0.5,5.532267297968253,80.4302306395767
0x80e7f0ac7cd653065a17c53ef3064332b4c20d4c,80.38789673161205,0.0002956303906646,1.0,0.9927615813458994,0.9972415139320124,0.9054642872566026,0.0,0.6666666666666666,-0.0333374247209432,0.5,0.5,5.529092254870903,80.38789673161205
0x9b4fe6e006023ba449d6db9bc33c2732428a1f28,80.36301097999305,0.0023265157280568,1.0,0.9650807821097884,0.9951993941548222,0.9156896676545376,0.0,0.6666666666666666,-0.0177372028143922,0.5,0.5,5.527225823499479,80.36301097999305
0x99a70bbde9d02d1855a0148b95962ba037f133ac,80.22810909654245,0.0010541920345002,1.0,0.9920424567410714,1.0,0.8815762063304879,0.0,0.6666666666666666,-0.0242313395320422,0.5,0.5,5.517108182240684,80.22810909654245
0x360efd9408c74203054505018ed2fc31fb77094e,80.19583518516401,2.2513952308472852e-05,1.0,0.999322224386574,0.996151855755162,0.8846255933225231,0.0,0.6666666666666666,-0.0321012151959332,0.5,0.5,5.514687638887302,80.19583518516401
0x0f3c2476fbf0ed09dff00ea7f4ef252dcc72e6f1,80.14548182731383,0.9167077625570776,0.4548737541031784,0.8027062367278439,1.0,0.3763160194395305,0.0,1.0,-0.039692635779093,0.5,0.5,5.510911137048537,80.14548182731383
0x549750e6b5b40e627365bdcf7f7780dbfde113a4,80.08101113425332,9.170471841704718e-05,1.0,0.9998013229282408,1.0,0.8906561820301068,0.0,0.6666666666666666,-0.0511400412744318,0.5,0.5,5.506075835068999,80.08101113425332
0x08a9bc278d07ff55a344e9ed57cb57594e9ea9df,79.994530522978,3.751268391679351e-05,1.0,0.9993774075198412,0.9946783828572294,0.8700685150296146,0.0,0.6666666666666666,-0.0312386955339182,0.5,0.5,5.49958978922335,79.994530522978
0x2b383cd753f25a2ebf314f84f44120bfe92f65cd,79.91342232664086,0.0008802955352612,1.0,0.973498973508598,0.9952858641459448,0.8886217486844818,0.0,0.6666666666666666,-0.0314468740428885,0.5,0.5,5.4935066744980645,79.91342232664086
0x644239848c7b402d813295893db428aae7cc4cb5,79.77796005607635,2.0,0.0045869559634309,0.0,1.0,1.0,-0.5,1.0,-0.0212399517577048,0.5,0.5,5.483347004205726,79.77796005607635
0x466e776bb1360590d43f0a44df4507144b73d4ca,79.64944483996912,7.794266869609335e-05,1.0,0.9991644300892856,1.0,0.836956868021109,0.0,0.6666666666666666,-0.0291575444480735,0.5,0.5,5.473708362997684,79.64944483996912
0x151a64570e4997739458455ba4ab5a535fd2e306,79.64723062837611,2.0,0.0027668325520838,0.0,1.0,1.0,-0.5,1.0,-0.0292245354238753,0.5,0.5,5.473542297128208,79.64723062837611
0x57aeda024fdbc8e1ce19cb9a628ca39747e3661f,79.56968353043654,0.0023694190766108,1.0,0.9772150954034392,1.0,0.5211538024483695,0.0,1.0,-0.0330120521456796,0.5,0.5,5.46772626478274,79.56968353043654
0x270e2a1df468b64e65a2167c1b55b6b7369046bf,79.56122401331653,4.892820903094876e-05,1.0,0.9988590433581348,1.0,0.8862504264954074,0.0,0.6666666666666666,-0.0847332637304998,0.5,0.5,5.46709180099874,79.56122401331653
0x926ae30cd32d5856529c13378a9ecc404904993d,79.3071860324669,0.0025335806697108,1.0,0.9484050979050926,1.0,0.8804557352589368,0.0,0.6666666666666666,-0.0500221280653899,0.5,0.5,5.4480389524350175,79.3071860324669
0xd54be9da30b4213fc35a176225fffb45a90dbbc7,79.30123012045809,0.0001101915271435,1.0,0.9974304443716931,0.9890041614267135,0.8789257262378559,0.0,0.6666666666666666,-0.0845449311957163,0.5,0.5,5.447592259034357,79.30123012045809
0x0372c7bfbb5b38699d954faee540d6b90cafc877,79.24524464824076,0.0012652841197361,1.0,0.985008608549934,1.0,1.0,-0.5,1.0,-0.0428805440516135,0.5,0.5,5.443393348618057,79.24524464824076
0xd6449ac214275493a8205e58107b1ee19353840e,78.7658477274636,0.007960774987316,1.0,0.9666949535664684,0.7725146983313235,1.0,0.0,0.6666666666666666,-0.006398513992005,0.5,0.5,5.407438579559769,78.7658477274636
0x3cc93c0e48a4a3b021ac8aa253bd5cc5aff51f27,78.74069054049542,0.0019389586504312,1.0,0.9547854336574074,1.0,0.8648639907940072,0.0,0.6666666666666666,-0.0827032592313552,0.5,0.5,5.4055517905371575,78.74069054049542
0x14478ecfe5e29ea623d324039d04f2da22d14a5d,78.72391725964589,0.0051225583460172,0.8557367916060541,0.9327693868535052,1.0,1.0,0.0,0.6666666666666666,-0.0560016089988013,0.5,0.5,5.404293794473442,78.72391725964589
0xa24f2e6dcbd2da9a220958401dab74b365bd34e1,78.54554408201511,0.5807073503297818,0.8879109900423122,0.9067247233779762,1.0,0.5544201102408235,-0.5,1.0,-0.0388473678397608,0.5,0.5,5.390915806151133,78.54554408201511
0x02318208d78abf27ffec35d4788e9a12de440d24,78.52032419406352,0.0024029680365296,1.0,0.943965201279762,1.0,0.8601601941086787,0.0,0.6666666666666666,-0.0841707155368735,0.5,0.5,5.389024314554764,78.52032419406352
0x6353ae85b67ea257f44642ce81dda8714094fdc0,78.41166028232497,0.0038287988330796,1.0,0.9582098456630292,0.8757300322620677,0.6271073225720628,0.0,1.0,-0.0840014781558664,0.5,0.5,5.3808745211743725,78.41166028232497
0xed3f231cee05f16db1cd97b7aac4f285f3ca5b7f,78.1242853346328,0.0003229642313546,1.0,0.9902772610929232,1.0,0.7231127939280266,0.0,0.6666666666666666,-0.0210582858215118,0.5,0.5,5.3593214000974605,78.1242853346328
0x09790784acf6b8bfe739163f1e2157329a5544f8,78.07789541310541,5.298706240487063e-05,1.0,0.9992874252728174,1.0,0.709864619752213,0.0,0.6666666666666666,-0.0200295427711968,0.5,0.5,5.355842155982905,78.07789541310541
0x29bc5fb2b177dd3432661ee5c67e7d7008350fcf,77.7225898939871,0.0019093734145104,1.0,0.9769389471742724,0.9698491754446772,1.0,-0.5,1.0,-0.1195032539844285,0.5,0.5,5.329194242049033,77.7225898939871
0xfb0018ad46c669b6a4c0e589c53db27daf7f7930,77.61878525178071,2.0,0.0050365895468386,0.0,0.8311919607895681,1.0,-0.5,1.0,-0.0148196564528535,0.5,0.5,5.321408893883553,77.61878525178071
0x750d0162291a09397fcd46c75355a531c83ba26e,77.59426382692803,0.0073864155251141,0.5934626381268836,0.8552833543187831,1.0,0.8792228482321038,0.0,1.0,-0.0157854691832821,0.5,0.5,5.319569787019603,77.59426382692803
0x7ba2ff9e6244308bf2967e5c50cb4a0e56ae84e0,77.46610809498964,2.4987316083206494e-05,1.0,0.9996567517146164,1.0,0.6594930686852298,0.0,0.6666666666666666,-0.0158833672583722,0.5,0.5,5.309958107124223,77.46610809498964
0x8985aebdb1adf244f1f3f8ad9ff89b8a045b5319,77.37208888966862,0.0355347856418061,0.6938984941438929,0.8029502327579365,0.9816547514190294,0.80416138816646,0.0,1.0,-0.0152929854039804,0.5,0.5,5.302906666725145,77.37208888966862
0xa16946a605ddb755d3a5774b6124f97fed1bd1e3,77.16722999383362,0.0110692224759005,1.0,0.936269459431217,1.0,0.7023664811415571,0.0,0.6666666666666666,-0.0288295801778209,0.5,0.5,5.287542249537521,77.16722999383362
0x8ba4d6af19c3d81aa007ca9476f726896dab14d0,77.14340607613485,0.0016431062912227,1.0,0.9539310886755952,1.0,0.6788879527770602,0.0,0.6666666666666666,-0.0153733587004322,0.5,0.5,5.285755455710113,77.14340607613485
0x586e32930ac05127de429bd566eaa2758fcbd9bc,77.12633619225907,1.3161355276509386,1.0,0.8704771522734789,0.6010361977958828,0.0101757967469501,-0.5,1.0,-0.0133494600478204,0.5,0.5,5.28447521441943,77.12633619225907
0xcf6f40e87b0ae78e891ca4a552f24abfff733f80,76.81740055211256,0.0001025811770674,1.0,0.9981888550744048,0.9984435239734804,0.6139409682565224,0.0,0.6666666666666666,-0.0160375537397,0.5,0.5,5.261305041408442,76.81740055211256
0x8ef87cd7ed249de87f255cd99672b337cd24b4e4,76.75129785186364,0.0005655124302384,1.0,0.9914955047238756,1.0,1.0,0.0,1.0,-0.2357136782643415,0.5,0.0,5.256347338889773,76.75129785186364
0x7d463bb199eb9b7f7108566cc11d47224e54c481,76.71444346030147,0.0024638191273465,0.889586738568064,0.9262225035350528,1.0,0.7948072595008536,0.0,0.6666666666666666,-0.0261637278753747,0.5,0.5,5.2535832595226095,76.71444346030147
0x3fdfeed11ffa600e3ed61f522c5fe89c1b0620b0,76.52155460329193,0.0008487760020294,1.0,0.9744478593667328,1.0,0.6085406053363219,0.0,0.6666666666666666,-0.0113873121248562,0.5,0.5,5.239116595246895,76.52155460329193
0x1e105686de9d256eb107e1c25114088076199bde,76.33588063782972,0.0101094622019279,1.0,0.9784471030291004,0.974850899865406,0.6308398757534028,0.0,0.6666666666666666,-0.0357229596792751,0.5,0.5,5.225191047837229,76.33588063782972
0xf8012ade1ec196aa06dd991119d75edc59cc7768,76.32139243477847,0.0058031139015728,1.0,0.973948742075066,1.0,0.6423657507292131,0.0,0.6666666666666666,-0.0646798407641328,0.5,0.5,5.224104432608386,76.32139243477847
0x66215d23b8a247c80c2d1b7bef4befc2ab384bce,76.2587975399954,1.7566654934043633,0.004055005177695,0.0,1.0,1.0,-0.5,1.0,-0.0413106830824035,0.5,0.5,5.219409815499655,76.2587975399954
0xfb0fee3841eb328413307e905404cbbcdcff01cf,76.20649096486869,0.0001595636732623,1.0,0.9961689992030424,1.0,0.5691559273022152,0.0,0.6666666666666666,-0.0166643344800348,0.5,0.5,5.215486822365151,76.20649096486869
0x5e055693d6fee356abe3ff5960584b839184101e,76.1568483012496,4.746955859969558e-05,1.0,0.9989204257804232,1.0,0.551817638579656,0.0,0.6666666666666666,-0.0056885779916255,0.5,0.5,5.21176362259372,76.1568483012496
0x563f254c673c3647339fc2688e44f5ba82dfc799,76.091654522757,2.038939624556063e-05,1.0,0.9997981155985448,1.0,0.5454040066148913,0.0,0.6666666666666666,-0.0050150890695734,0.5,0.5,5.206874089206775,76.091654522757
0xbf83e6e40162c655f2ded3431b7b31307275ac95,76.0891472765668,0.089087867833587,0.2829283051103853,0.8805177301322751,1.0,1.0,0.0,1.0,-0.0458478573337365,0.5,0.5,5.206686045742511,76.0891472765668
0x564cbde1252fd0bdc145062f7ea2ac976704b5f3,76.02428940025933,7.106164383561643e-05,1.0,0.9996306931597222,1.0,0.5923449445860992,0.0,0.6666666666666666,-0.0568916610368737,0.5,0.5,5.201821705019451,76.02428940025933
0xd1edec711d5ea0b4b064b678ff4a13b2c2a5ce8b,76.01050269684315,1.763064434297311e-05,1.0,0.9999472624619709,1.0,0.5384292927891904,0.0,0.6666666666666666,-0.0042731502989349,0.5,0.5,5.200787702263236,76.01050269684315
0x6cbbd5d5e3f71280a568823adee4b18cc1be5e32,75.99524213667601,0.0245090690005073,0.6707050424495226,0.8114812984308862,1.0,0.7029194300752901,0.0,1.0,-0.0099716797055055,0.5,0.5,5.199643160250701,75.99524213667601
0x00f57b489bcc01e8526a645ac5880f40638a1e9a,75.82837396904678,0.0014189814814814,1.0,0.9712015538822752,1.0,0.5936135955003647,0.0,0.6666666666666666,-0.0457727498522805,0.5,0.5,5.187128047678509,75.82837396904678
0xd4a3fd0fed8ed7ca0caae7ee2a5fcacb8e4c42b8,75.81996611812305,0.0011813483003551,1.0,0.9795337620684524,0.989786926193426,0.5606395834129061,0.0,0.6666666666666666,-0.0113108277825776,0.5,0.5,5.186497458859229,75.81996611812305
0x8dbda9c366b501ec7324504d5de545f83aa89148,75.75403998957697,2.045281582952816e-05,1.0,0.9995969128885582,1.0,0.6009558623417043,0.0,0.6666666666666666,-0.0856868954944866,0.5,0.5,5.1815529992182725,75.75403998957697
0xed087c97da04bdb9d68a9ff0013b41fd145a000d,75.74637413678434,0.0001122526636225,1.0,0.9977877079464286,1.0,0.60085599390606,0.0,0.6666666666666666,-0.0844445609239517,0.5,0.5,5.180978060258826,75.74637413678434
0x7fc823dba1c8b049c92a43eee758311470f6f5a0,75.74168389326795,1.5315829528158293e-05,1.0,0.9996981533730158,1.0,0.6009345339116897,0.0,0.6666666666666666,-0.0866883777858052,0.5,0.5,5.180626291995096,75.74168389326795
0x714c114cf2e3c3bf708bc272f269caa60d297097,75.73588414366881,2.514586504312532e-05,1.0,0.9995044215823412,1.0,0.600845282954649,0.0,0.6666666666666666,-0.0868502062935389,0.5,0.5,5.180191310775162,75.73588414366881
0xc055845b369fea0e328f39e487115261635a75c5,75.71852082195534,7.952815829528159e-05,1.0,0.9992996011458334,1.0,0.5671777856920822,0.0,0.6666666666666666,-0.0543345200162276,0.5,0.5,5.17888906164665,75.71852082195534
0xf859a1ad94bcf445a406b892ef0d3082f4174088,75.70906389232239,0.9151206557584982,1.0,0.9806233595684524,1.0,1.0,0.0,0.3333333333333333,-0.0508975567361043,0.0,0.0,5.17817979192418,75.70906389232239
0x6c35e3921e3598fff2c1ea23872681e6f2b08b3d,75.68604650134738,0.0003663749365804,1.0,0.9904480820122354,0.9866773778618656,0.5702858471771475,0.0,0.6666666666666666,-0.0379908610534434,0.5,0.5,5.176453487601052,75.68604650134738
0xf4b324796fc9baa362643e56853eaec81ec86249,75.60550502613339,0.0086119672754946,0.6362602039125584,0.9031626344527116,1.0,1.0,0.0,0.6666666666666666,-0.0442885953474284,0.5,0.5,5.170412876960003,75.60550502613339
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,75.60402885400603,2.0,0.0025658103396491,0.0,0.6979466469203243,1.0,-0.5,1.0,-0.0302102932095207,0.5,0.5,5.170302164050453,75.60402885400603
0xb7fb1f73f78f48ff4604fac0b9e89516799e901d,75.55685993742115,2.0,0.0002821470268646,1.0,1.0,1.0,-0.5,0.6666666666666666,-0.0001843183869453,0.0,0.0,5.1667644953065865,75.55685993742115
0x9c05a5ac7269db20da14a3f5e532693f6b96765f,75.55083583644806,0.0001577245053272,1.0,0.9968915421825396,1.0,0.6011418779120051,0.0,0.6666666666666666,-0.0985451235329335,0.5,0.5,5.166312687733605,75.55083583644806
0xb1dc0916b43681b86ef90961042a3399d076b967,75.50336151767952,0.0011985984271943,1.0,0.9687508267195768,0.997177819730194,0.569145166084904,0.0,0.6666666666666666,-0.0401869638025717,0.5,0.5,5.162752113825964,75.50336151767952
0x0f05c46d5532337a9138508e0ae5839a080dd81c,75.45350497866522,3.237569761542364e-05,1.0,0.999361934976852,1.0,0.5953270950383853,0.0,0.6666666666666666,-0.1023751989796275,0.5,0.5,5.159012873399892,75.45350497866522
0x6cfce9d4c30ba3210a3018a4e9a928715d836207,75.4260195768899,0.0117340499746321,0.3735761866799984,0.784688350176918,1.0,1.0,0.0,1.0,-0.0130471185648056,0.5,0.5,5.156951468266743,75.4260195768899
0x5a6866c510e60c625543112e42304d4911256006,75.40779541095327,0.0016798262303399,1.0,0.9562045304232804,0.986674862719095,0.5898840535651194,0.0,0.6666666666666666,-0.0455252837830064,0.5,0.5,5.155584655821495,75.40779541095327
0x4654f56a64301b9b582f843f97332d96ead11ff8,75.39793879673998,0.8901583587011669,0.2554570858670234,0.570332095082672,1.0,0.4725786899641504,0.0,1.0,-0.0336808198595135,0.5,0.5,5.154845409755499,75.39793879673998
0x908d1c7b6d8fb62fa67d55eb7f76dc0e89c1cb4a,75.30872476122367,0.0001335933536276,1.0,0.9973671224801588,1.0,0.5690028584667312,0.0,0.6666666666666666,-0.0850158838754091,0.5,0.5,5.148154357091775,75.30872476122367
0xd482a29319200288cef83a2c201b38ebe4e85bc2,75.29021955878686,0.0003270865043125,1.0,0.9935537309209655,1.0,0.5725879183976796,0.0,0.6666666666666666,-0.0863689355806099,0.5,0.5,5.146766466909015,75.29021955878686
0xc94eb904b1fcf75f5921357802c07d3c64bc1eff,75.28985049132942,9.89345509893455e-05,1.0,0.9980501832754628,1.0,0.5691890441609498,0.0,0.6666666666666666,-0.0872660418043621,0.5,0.5,5.146738786849706,75.28985049132942
0x7048900665360d88d5d099f7aafc91e193b86e0e,75.26468578278504,2.0,0.0002905453222959,1.0,1.0,1.0,-0.5,0.6666666666666666,-0.0221057782800844,0.0,0.0,5.144851433708878,75.26468578278504
0x96c8e2a1eab72eea758b6694fb2217c4118bb803,75.17689543787358,0.2043756976154236,0.4825922951558309,0.8025199345453042,1.0,1.0,0.0,0.6666666666666666,-0.0178874361427068,0.5,0.5,5.138267157840518,75.17689543787358
0xf3df14b24e982df7c0943d4b4ddebf18a23240eb,75.13931267772497,1.989304921359716,0.0005508911173908,1.0,1.0,1.0,-0.5,0.6666666666666666,-0.0210740283143998,0.0,0.0,5.135448450829373,75.13931267772497
0x862ab06da4830fbcd73603e22eefed0ad4dd6033,75.073157140546,2.0,0.0002477417099412,1.0,1.0,1.0,-0.5,0.6666666666666666,-0.0364276228356584,0.0,0.0,5.13048678554095,75.073157140546
0xcbe3958bb4c7122f3e67e481a5edd89277921e25,75.05389373534406,2.0,0.0002447113165169,1.0,1.0,1.0,-0.5,0.6666666666666666,-0.0378693478323784,0.0,0.0,5.1290420301508055,75.05389373534406
0x56fe14a30aad9595b5fc05fa7922403cb6c2951a,75.01819845146557,0.0118888254693049,0.5991582338914878,0.8924579577728174,1.0,1.0,0.0,0.6666666666666666,-0.0438067999403597,0.5,0.5,5.126364883859917,75.01819845146557
0xd84e11bee5d555ccd905817cb8cbbd5b6e6c4f0d,75.01566255575987,0.2200025050735667,0.1793254798681867,0.7504809031283068,1.0,1.0,0.0,1.0,-0.0236341963880701,0.5,0.5,5.126174691681991,75.01566255575987
0x9da8e0f410c2efbadf1e7c4e1815d3757a5c4aff,74.99997484393054,0.0004319824961948,1.0,0.9914864252397488,1.0,0.5689021975034392,0.0,0.6666666666666666,-0.1024891586112598,0.5,0.5,5.12499811329479,74.99997484393054
0xb5b4c4f6a656e6a9c1fc301b206b99af95215245,74.90228996210155,2.0,0.0028716674977967,0.0,1.0,0.6414063202669702,-0.5,1.0,-0.0266062406071503,0.5,0.5,5.117671747157616,74.90228996210155
0x73317d56c0b905c78ffc4485b65323cce1dcf050,74.83675444779236,0.0029162544393708,1.0,0.9425260272999338,1.0,0.58646101071115,0.0,0.6666666666666666,-0.0858133755326947,0.5,0.5,5.112756583584427,74.83675444779236
0x843797905f1a991345beeec839919d3aa6cb600e,74.72758275218038,2.0,0.0005069743668567,1.0,1.0,1.0,-0.5,0.6666666666666666,-0.0626049346199963,0.0,0.0,5.104568706413528,74.72758275218038
0x4adaeef3521509a73d6f71177c4ee2cdd184b734,74.62568413597974,0.2081743721461187,0.2553180988781852,0.657825514728836,1.0,1.0,0.0,1.0,-0.0243916755546585,0.5,0.5,5.096926310198481,74.62568413597974
0x363116a1d6696fdc3d277775ee74297f4a79be20,74.54809162012327,0.0029359462201927,1.0,0.942137938779762,1.0,0.5600720630857868,0.0,0.6666666666666666,-0.0807057432431617,0.5,0.5,5.091106871509246,74.54809162012327
0xb210fa87b8b25c26648a4226ed0fdfaf5cfea736,74.50789100434861,0.0073955162354134,0.592732340015007,0.953849596901455,0.9949933269164036,0.543953518352757,0.0,1.0,-0.0048324730948886,0.5,0.5,5.0880918253261465,74.50789100434861
0x7669be62b519160e94ed7d90ea7d728e956c875a,74.50664183597071,0.0029446664129883,1.0,0.9419660799322088,1.0,0.5494503424385838,0.0,0.6666666666666666,-0.0730296177526444,0.5,0.5,5.087998137697803,74.50664183597071
0xd6ceb05021ab37457bf9837da9f4c98828628fc7,74.50459582171332,0.0029464738711314,1.0,0.9419304582804232,1.0,0.5425108247231918,0.0,0.6666666666666666,-0.0662097369129144,0.5,0.5,5.087844686628499,74.50459582171332
0xf69e427017325ad714feab1fe3b8e8694ec018e6,74.4931369382938,0.0053985603754439,0.507491967647387,0.9254370772304894,1.0,1.0,0.0,0.6666666666666666,-0.018009001547952,0.5,0.5,5.086985270372035,74.4931369382938
0xb082ddfd74748b763f52f04558e5f814a56de67a,74.40444587330136,0.295724663876205,0.1222907250535681,0.6852509698280423,1.0,1.0,0.0,1.0,-0.0229329182602132,0.5,0.5,5.080333440497602,74.40444587330136
0xa4b5173309ac878db01dcea2b230cdcbc2cf6312,74.40205294725342,0.0343164637239979,0.8303055616131525,0.8849185794907407,0.8993383079263575,0.4669498734645486,0.0,1.0,-0.0356748151747897,0.5,0.5,5.080153971044007,74.40205294725342
0x49fc009dffefa57260cf302ef32f5a2b82ab94de,74.33117889009677,0.0108343480466768,0.5563230232503688,0.8968233792212301,0.9769535257343476,1.0,0.0,0.6666666666666666,-0.0327625261620318,0.5,0.5,5.074838416757258,74.33117889009677
